QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e813-0001-9d95-0005-177a000266c6,"show terse PIPES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.744-08:00,2024-01-25T05:39:48.78-08:00,36,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,2,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,bf0d6f9f220dae32092e292d2b9ac67e,2,bf0d6f9f220dae32092e292d2b9ac67e,1
01b1e817-0001-9d95-0005-177a000266fa,"show grants on DATABASE IDENTIFIER('""SNOWFLAKE_SAMPLE_DATA""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637166134,SUSHMAMENGANI,ACCOUNTADMIN,,,,,,,SUCCESS,,,2024-01-25T05:43:57.507-08:00,2024-01-25T05:43:57.548-08:00,41,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,29,12,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,00d87cd403f57cb1256d681a0e7454f5,2,00d87cd403f57cb1256d681a0e7454f5,1
01b1e821-0001-9eb2-0005-177a00029206,"show terse DYNAMIC TABLES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:53:29.747-08:00,2024-01-25T05:53:29.799-08:00,52,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f7748c4f0e28733e03484f3cadc595e7,2,f7748c4f0e28733e03484f3cadc595e7,1
01b1e81b-0001-9e31-0005-177a000215ee,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:47:22.096-08:00,2024-01-25T05:47:22.159-08:00,63,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,11,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4a9670498e88dab91f270fbcbb0fc94a,2,4a9670498e88dab91f270fbcbb0fc94a,1
01b1e81c-0001-9d31-0005-177a0002578e,show grants on ACCOUNT,16,CITIBIKE,5,PUBLIC,SHOW,1433187637166134,SUSHMAMENGANI,ACCOUNTADMIN,,,,,,,SUCCESS,,,2024-01-25T05:48:35.68-08:00,2024-01-25T05:48:35.737-08:00,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,37,20,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1984ce22d649a425c01173ceca140cbe,2,1984ce22d649a425c01173ceca140cbe,1
01b1e81c-0001-9d98-0005-177a000226e2,"show grants on SCHEMA IDENTIFIER('""SNOWFLAKE"".""ACCOUNT_USAGE""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637157934,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:48:35.2-08:00,2024-01-25T05:48:35.368-08:00,168,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,64,104,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,cd929d2613ed9580485c1671ba40c9c3,2,cd929d2613ed9580485c1671ba40c9c3,1
01b1e821-0001-9eb2-0005-177a00029202,"show terse PIPES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:53:29.655-08:00,2024-01-25T05:53:29.688-08:00,33,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,bf0d6f9f220dae32092e292d2b9ac67e,2,bf0d6f9f220dae32092e292d2b9ac67e,1
01b1e815-0001-9dfc-0005-177a000281ba,"show grants on WAREHOUSE IDENTIFIER('""ANALYTICS_WH""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637166134,SUSHMAMENGANI,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:41:08.036-08:00,2024-01-25T05:41:08.097-08:00,61,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,9,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,b7bb848a597aaf4e16b582345775f84e,2,b7bb848a597aaf4e16b582345775f84e,1
01b1e820-0001-9e31-0005-177a0002162a,"describe TABLE IDENTIFIER('""CITIBIKE"".""PUBLIC"".""TRIPS""')",16,CITIBIKE,5,PUBLIC,DESCRIBE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:25.777-08:00,2024-01-25T05:52:25.817-08:00,40,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3f98c6035e9c9bb43cf365351c88aa85,2,3f98c6035e9c9bb43cf365351c88aa85,1
01b1e820-0001-9e31-0005-177a00021626,"show TABLES like 'TRIPS' in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:25.772-08:00,2024-01-25T05:52:25.816-08:00,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,16,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,44005ae25d587cc98743207a83e3947f,2,44005ae25d587cc98743207a83e3947f,1
01b1e820-0001-9e31-0005-177a00021622,"create or replace table trips
(tripduration integer,
 starttime timestamp,
 stoptime timestamp,
 start_station_id integer,
 start_station_name string,
 start_station_latitude float,
 start_station_longitude float,
 end_station_id integer,
 end_station_name string,
 end_station_latitude float,
 end_station_longitude float,
 bikeid integer,
 membership_type string,
 usertype string,
 birth_year integer,
 gender integer);",16,CITIBIKE,5,PUBLIC,CREATE_TABLE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:08.112-08:00,2024-01-25T05:52:08.305-08:00,193,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,79,114,0,0,0,0,,,0,,,0,0,2.8e-05,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,156074ef48a358e624747a72d3411f37,2,156074ef48a358e624747a72d3411f37,1
01b1e813-0001-9d31-0005-177a00025726,"show terse TASKS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.724-08:00,2024-01-25T05:39:48.774-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,2,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,391349562270882bc8cd5d10e63920d7,2,391349562270882bc8cd5d10e63920d7,1
01b1e820-0001-9d95-0005-177a00026732,show WAREHOUSES like 'COMPUTE_WH',16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:25.926-08:00,2024-01-25T05:52:25.98-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dc6b49c7892670ac114d7ea882544de7,2,dc6b49c7892670ac114d7ea882544de7,1
01b1e813-0001-9d95-0005-177a000266c2,"show terse USER PROCEDURES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.716-08:00,2024-01-25T05:39:48.769-08:00,53,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,47,6,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,4a9670498e88dab91f270fbcbb0fc94a,2,4a9670498e88dab91f270fbcbb0fc94a,1
01b1e820-0001-9d98-0005-177a0002271a,"CREATE OR REPLACE FILE FORMAT CSV
  TYPE = CSV
  FIELD_DELIMITER = ','
  RECORD_DELIMITER = '\n'
  FIELD_OPTIONALLY_ENCLOSED_BY = '""'
  SKIP_HEADER = 0
  NULL_IF = ('NULL', 'null')
  COMPRESSION = AUTO
  DATE_FORMAT = AUTO
  TIMESTAMP_FORMAT = AUTO
  NULL_IF = ''
  ERROR_ON_COLUMN_COUNT_MISMATCH = FALSE;",16,CITIBIKE,5,PUBLIC,CREATE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:25.777-08:00,2024-01-25T05:52:25.839-08:00,62,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,30,32,0,0,0,0,,,0,,,0,0,9e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,861e2fc34f0526377d13ef0fbbe9e285,2,861e2fc34f0526377d13ef0fbbe9e285,1
01b1e813-0001-9d95-0005-177a000266b2,"USE ROLE IDENTIFIER('""USERADMIN""')",16,CITIBIKE,5,PUBLIC,USE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:37.856-08:00,2024-01-25T05:39:37.968-08:00,112,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,88,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,e926132d33f8014b3ec0de6ab4f09ccc,2,e926132d33f8014b3ec0de6ab4f09ccc,1
01b1e813-0001-9d95-0005-177a000266aa,show WAREHOUSES,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:33.354-08:00,2024-01-25T05:39:33.432-08:00,78,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,61,17,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e81c-0001-9d98-0005-177a000226f2,"show grants on DATABASE IDENTIFIER('""SNOWFLAKE_SAMPLE_DATA""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637166134,SUSHMAMENGANI,ACCOUNTADMIN,,,,,,,SUCCESS,,,2024-01-25T05:48:35.682-08:00,2024-01-25T05:48:35.747-08:00,65,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,00d87cd403f57cb1256d681a0e7454f5,2,00d87cd403f57cb1256d681a0e7454f5,1
01b1e81e-0001-9d98-0005-177a000226fa,USE SECONDARY ROLES NONE,4,SNOWFLAKE_SAMPLE_DATA,,,USE,1433187637174294,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:50:17.008-08:00,2024-01-25T05:50:17.058-08:00,50,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,42,8,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,847c7c064c75828fa29ce281e8163fee,2,847c7c064c75828fa29ce281e8163fee,1
01b1e815-0001-9dfc-0005-177a000281b6,show grants on ACCOUNT,16,CITIBIKE,5,PUBLIC,SHOW,1433187637157934,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:41:07.31-08:00,2024-01-25T05:41:07.385-08:00,75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,44,31,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,1984ce22d649a425c01173ceca140cbe,2,1984ce22d649a425c01173ceca140cbe,1
01b1e821-0001-9d95-0005-177a00026752,"show terse SCHEMAS in DATABASE IDENTIFIER('""SNOWFLAKE_SAMPLE_DATA""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:53:29.657-08:00,2024-01-25T05:53:29.726-08:00,69,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,60,9,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,d357d1e5f00aa918ca2891b21d625552,2,d357d1e5f00aa918ca2891b21d625552,1
01b1e81e-0001-9d98-0005-177a000226fe,show WAREHOUSES,4,SNOWFLAKE_SAMPLE_DATA,,,SHOW,1433187637174294,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:50:19.397-08:00,2024-01-25T05:50:19.472-08:00,75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,51,24,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e81c-0001-9d98-0005-177a000226de,SELECT SYSTEM$GET_TRIAL_USAGE();,16,CITIBIKE,5,PUBLIC,SELECT,1433187637166134,SUSHMAMENGANI,ACCOUNTADMIN,,,,,,,SUCCESS,,,2024-01-25T05:48:35.133-08:00,2024-01-25T05:48:35.19-08:00,57,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,56,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,306ed364de8c1dcb26ca0011112398f9,2,306ed364de8c1dcb26ca0011112398f9,1
01b1e820-0001-9d98-0005-177a00022716,show WAREHOUSES,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:25.771-08:00,2024-01-25T05:52:25.825-08:00,54,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,18,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e820-0001-9d98-0005-177a00022712,show terse DATABASES limit 1001,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:52:25.771-08:00,2024-01-25T05:52:25.818-08:00,47,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,11,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7cc3d4194b112d3625b034f5a9fe198d,2,7cc3d4194b112d3625b034f5a9fe198d,1
01b1e813-0001-9d31-0005-177a0002570a,grant usage on database citibike to role junior_dba;,16,CITIBIKE,5,PUBLIC,GRANT,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:02.136-08:00,2024-01-25T05:39:02.178-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,27,15,0,0,0,0,,,0,,,0,0,6e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,b6637e18f815a6484e5e571c57d7ac12,2,b6637e18f815a6484e5e571c57d7ac12,1
01b1e82c-0001-9d95-0005-177a0002678a,"describe TABLE IDENTIFIER('""CITIBIKE"".""PUBLIC"".""TRIPS""')",16,CITIBIKE,5,PUBLIC,DESCRIBE,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:04:56.175-08:00,2024-01-25T06:04:56.199-08:00,24,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,3f98c6035e9c9bb43cf365351c88aa85,2,3f98c6035e9c9bb43cf365351c88aa85,1
01b1e813-0001-9e31-0005-177a000215c2,"show terse STREAMS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.205-08:00,2024-01-25T05:39:48.355-08:00,150,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,147,3,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,e5a40ac60df74436a7e1b968cd682877,2,e5a40ac60df74436a7e1b968cd682877,1
01b1e813-0001-9e31-0005-177a000215c6,"show terse STAGES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.223-08:00,2024-01-25T05:39:48.364-08:00,141,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,129,12,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,19bcaa472dc5cdb186ceaf3ea783c631,2,19bcaa472dc5cdb186ceaf3ea783c631,1
01b1e813-0001-9e31-0005-177a000215ca,"show terse TABLES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.731-08:00,2024-01-25T05:39:48.783-08:00,52,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,36,16,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,161f0a58d44d5a2794b4b60803bbcf0e,2,161f0a58d44d5a2794b4b60803bbcf0e,1
01b1e813-0001-9d98-0005-177a000226a2,"show terse SEQUENCES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.012-08:00,2024-01-25T05:39:48.047-08:00,35,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f5e68ed669ec7e0e4411d65d49f6c5c5,2,f5e68ed669ec7e0e4411d65d49f6c5c5,1
01b1e813-0001-9d98-0005-177a000226a6,"show terse DYNAMIC TABLES in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.228-08:00,2024-01-25T05:39:48.365-08:00,137,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,124,13,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,f7748c4f0e28733e03484f3cadc595e7,2,f7748c4f0e28733e03484f3cadc595e7,1
01b1e82c-0001-9d31-0005-177a000257f2,show WAREHOUSES,16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T06:04:55.979-08:00,2024-01-25T06:04:56.038-08:00,59,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,31,28,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,9ddc24dcc7b36224eabdf604aa2472b1,2,9ddc24dcc7b36224eabdf604aa2472b1,1
01b1e815-0001-9dfc-0005-177a000281be,SELECT ALL_USER_NAMES(),16,CITIBIKE,5,PUBLIC,SELECT,1433187637166134,SUSHMAMENGANI,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:41:08.58-08:00,2024-01-25T05:41:08.602-08:00,22,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1e813-0001-9d31-0005-177a00025712,"describe USER IDENTIFIER('""SUSHMAMENGANI""')",16,CITIBIKE,5,PUBLIC,DESCRIBE,1433187637157934,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:33.607-08:00,2024-01-25T05:39:33.682-08:00,75,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,cb608b5a29f386f27d3be8d8463c448f,2,cb608b5a29f386f27d3be8d8463c448f,1
01b1e81b-0001-9d31-0005-177a0002576a,"show terse SCHEMAS in DATABASE IDENTIFIER('""CITIBIKE""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:47:22.31-08:00,2024-01-25T05:47:22.503-08:00,193,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,153,40,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,64f0b8ed8d77f55a9f3d49f681065143,2,64f0b8ed8d77f55a9f3d49f681065143,1
01b1e81b-0001-9d31-0005-177a00025766,"show TABLES like 'TRIPS' in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""')",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:47:22.264-08:00,2024-01-25T05:47:22.563-08:00,299,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,233,66,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,44005ae25d587cc98743207a83e3947f,2,44005ae25d587cc98743207a83e3947f,1
01b1e813-0001-9d98-0005-177a000226aa,"show terse VIEWS in SCHEMA IDENTIFIER('""CITIBIKE"".""PUBLIC""') limit 1001",16,CITIBIKE,5,PUBLIC,SHOW,1433187637145686,SUSHMAMENGANI,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T05:39:48.258-08:00,2024-01-25T05:39:48.366-08:00,108,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,94,14,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,81363d9ab54a7b438bac6f3c79d1a38d,2,81363d9ab54a7b438bac6f3c79d1a38d,1
